date,total_issues,adventure,advocacy,animal,anthropomorphic,aviation,biography,car,children,crime,detective,domestic,drama,erotica,fantasy,fashion,fiction,frontier,funny animals,historical,history,horror,humor,jungle,martial arts,math & science,medical,military,mystery,nature,non,parody,religious,romance,satire,science fiction,sports,spy,superhero,suspense,sword and sorcery,teen,war,western,genre_entropy,genre_gini,genre_active_count,genre_entropy_norm,issues_monthly_flag,cpi,rate_10yr,fed_funds_rate,m2,housing_starts,consumer_sentiment,indpro,ip_manufacturing,capacity_util,nonfarm_payrolls,mfg_employment,unemployment_rate,labor_force_part,women_lfp,population,event_wwii_rationing,event_cca_enforcement,event_direct_market,event_dark_knight,event_speculator_bubble,event_speculator_crash,era,log_total_issues,log_indpro,log_ip_manufacturing,log_nonfarm_payrolls,log_mfg_employment,log_m2,log_population,log_cpi,log_housing_starts
1983-08-31,109,6,0,0,4,0,0,1,2,0,0,0,0,0,7,0,0,2,4,0,0,8,13,1,0,0,0,1,0,0,0,1,0,0,1,8,0,0,52,8,7,11,9,2,3.426180403397223,0.7919547454431175,20.0,0.6314067886990377,0,100.2,11.85,9.56,2074.0,1910.0,90.9,50.4443,46.0638,74.014,90129.0,17118.0,9.5,64.3,48.4,234601.0,0,1,1,0,0,0,direct_market,4.6913478822291435,3.9208697572649056,3.8300273920750523,11.408997256404026,9.747885820441555,7.637234388789473,12.365641477767022,4.607168188650764,7.554858521040676
1983-09-30,115,7,0,0,3,0,0,1,0,2,0,0,0,0,7,0,0,2,3,0,0,3,13,0,0,0,0,1,0,0,0,1,0,0,1,17,0,0,59,3,9,11,7,2,3.200390666474551,0.824969400244798,19.0,0.5897962615446052,0,100.7,11.65,9.45,2083.2,1710.0,89.9,51.178,46.9454,75.3866,91247.0,17255.0,9.2,64.3,48.7,234804.0,0,1,1,0,0,0,direct_market,4.74493212836325,3.935309752203335,3.848985224283434,11.421325394191959,9.755857235532103,7.64166045201425,12.366506402566099,4.612145799724517,7.444248649496705
1983-10-31,124,7,0,0,2,0,0,1,1,0,1,0,1,0,10,0,0,1,2,0,0,4,19,1,0,1,0,1,1,0,0,3,0,0,3,11,0,0,54,4,10,14,7,1,3.4589120299064073,0.7944767441860465,24.0,0.6374388619554745,0,101.0,11.54,9.48,2099.2,1715.0,89.3,51.5693,47.4335,76.1156,91520.0,17367.0,8.8,64.0,48.5,234993.0,0,1,1,0,0,0,direct_market,4.820281565605037,3.9429265341875355,3.8593287301249672,11.424312806613624,9.762327132747114,7.64931159874977,12.367311005448604,4.61512051684126,7.44716835960004
1983-11-30,124,7,0,0,3,0,0,0,0,1,2,0,0,0,10,0,0,2,3,0,0,3,11,0,1,0,0,1,2,0,0,3,0,0,3,17,0,1,67,3,7,9,5,2,3.2802672203352787,0.8032529604793837,22.0,0.6045166184515384,0,101.2,11.69,9.34,2112.3,1785.0,91.1,51.7993,47.6717,76.4305,91875.0,17479.0,8.5,64.1,48.7,235157.0,0,1,1,0,0,0,direct_market,4.820281565605037,3.9473766356606155,3.8643379304226952,11.428184236515138,9.768755439335086,7.655532680193197,12.368008655163171,4.617098756853365,7.487173694213739
1983-12-31,125,11,0,0,3,0,0,0,2,0,0,0,2,0,12,0,0,1,3,0,0,3,9,1,0,0,0,1,0,0,0,2,0,0,2,13,0,2,61,3,9,8,7,1,3.3066607045683183,0.8050089445438282,21.0,0.6093806428635741,0,101.3,11.83,9.47,2123.5,1688.0,94.2,52.0594,47.8363,76.6136,92230.0,17551.0,8.3,64.1,48.8,235310.0,0,1,1,0,0,0,direct_market,4.8283137373023015,3.952385374336731,3.8677847655142727,11.432040736229764,9.77286620732769,7.660820949753326,12.368659072749926,4.618086411254637,7.431299675155903
1984-01-31,131,7,0,0,9,0,0,1,3,0,0,0,0,0,11,0,0,2,9,0,0,5,13,0,1,0,0,1,0,0,0,1,0,0,1,21,0,2,62,5,6,11,5,2,3.4115999058070674,0.7990593153906453,21.0,0.6287197658114204,0,101.9,11.67,9.56,2138.2,1897.0,100.1,53.0985,48.7093,77.9151,92673.0,17630.0,8.0,63.9,48.7,235456.0,0,1,1,0,0,0,direct_market,4.875197323201151,3.972148679261324,3.8858699769494343,11.43683244699297,9.777357275391916,7.6677196325793995,12.369279338464446,4.623991940228679,7.5480289699350145
1984-02-29,127,9,0,0,8,0,0,0,0,1,2,0,1,0,12,1,0,2,8,0,0,4,9,1,3,0,0,1,2,0,0,0,0,0,0,13,0,1,61,4,9,10,7,2,3.5107538489197756,0.7760097919216646,23.0,0.6469927302897546,0,102.4,11.84,9.59,2158.2,2260.0,97.4,53.3318,49.2371,78.6459,93157.0,17728.0,7.8,64.1,49.0,235601.0,0,1,1,0,0,0,direct_market,4.844187086458591,3.9765327761524283,3.8966474043747135,11.442041520817673,9.78290058954701,7.677029819929633,12.369894975232734,4.628886712605407,7.723120092266331
1984-03-31,151,10,0,0,11,0,0,1,0,0,2,0,1,0,9,0,0,3,11,0,0,5,13,0,2,0,0,1,2,0,0,2,0,0,2,25,0,1,69,5,8,9,5,3,3.4917840317227786,0.7846511627906976,23.0,0.6434968048134757,0,102.6,12.32,9.91,2175.2,1663.0,101.0,53.5929,49.4618,78.8746,93429.0,17806.0,7.8,64.1,49.0,235757.0,0,1,1,0,0,0,direct_market,5.017279836814924,3.9814165966162327,3.901200654475944,11.444957068529465,9.787290758133617,7.684875893318261,12.370556892525729,4.630837932736669,7.416378479192928
1984-04-30,125,8,0,0,8,0,0,0,1,1,3,0,1,0,10,1,0,1,8,0,0,3,10,2,1,0,0,1,3,0,0,0,0,0,0,21,0,1,59,3,6,8,5,1,3.460026580889892,0.7870551975343234,24.0,0.6376442612557056,0,103.1,12.63,10.29,2191.7,1851.0,96.1,53.91,49.7014,79.1101,93792.0,17872.0,7.7,64.3,49.3,235916.0,0,1,1,0,0,0,direct_market,4.8283137373023015,3.9873159894635775,3.9060331017199283,11.44883484351062,9.790990521308983,7.6924327773876735,12.371231088445455,4.635699391022914,7.523481312573497
1984-05-31,121,6,0,0,3,0,0,1,1,0,3,0,0,0,8,0,0,3,3,0,0,6,11,0,3,0,0,0,3,0,0,2,0,0,2,20,0,0,56,6,5,10,9,3,3.5107473137497927,0.7779353374929097,21.0,0.6469915259309039,0,103.4,13.41,10.32,2204.1,1774.0,98.1,54.2026,49.8612,79.2011,94098.0,17916.0,7.4,64.5,49.9,236077.0,0,1,1,0,0,0,direct_market,4.795790545596741,3.9927288777747587,3.9092431451944853,11.452092071362479,9.793449447327191,7.698074541294341,12.371913301979319,4.638604962074329,7.480992162869525
1984-06-30,118,11,0,0,4,0,0,0,1,0,3,0,0,0,10,1,0,1,4,0,0,4,6,1,0,0,0,3,3,0,0,1,0,0,1,15,0,0,56,4,5,9,4,1,3.3918745391325142,0.7925832809553739,22.0,0.6250846010035366,0,103.7,13.56,11.06,2215.1,1843.0,95.5,54.4014,50.0943,79.39,94479.0,17967.0,7.2,64.6,49.7,236254.0,0,1,1,0,0,0,direct_market,4.770684624465665,3.9963898888248677,3.9139072291631525,11.456132866564595,9.796292020932572,7.703052828187015,12.37266277642959,4.641502115235482,7.519149957669823
1984-07-31,128,6,0,0,3,0,1,1,2,0,0,0,1,0,8,0,0,2,3,1,0,6,16,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,56,6,6,10,8,2,3.3462750662204424,0.8088342840427087,20.0,0.6166811273483749,0,104.1,13.36,11.23,2223.5,1732.0,96.6,54.5521,50.3073,79.5313,94789.0,18013.0,7.5,64.6,49.8,236449.0,0,1,1,0,0,0,direct_market,4.852030263919617,3.9991562083300316,3.9181501958001186,11.459408647755401,9.798848998423558,7.706837809950751,12.373487818839141,4.645351975620923,7.4570320891223805
1984-08-31,125,12,0,0,2,0,0,0,2,0,1,0,0,0,6,0,0,1,2,0,0,5,11,2,1,0,0,1,1,0,0,1,0,1,1,21,0,0,57,5,6,11,6,1,3.3354548363675947,0.8081765664346023,23.0,0.6146870798143927,0,104.5,12.72,11.64,2230.4,1586.0,99.1,54.6083,50.3863,79.4468,95032.0,18034.0,7.5,64.4,49.5,236655.0,0,1,1,0,0,0,direct_market,4.8283137373023015,4.000185885849818,3.919719312729278,11.461968955969375,9.800014144059851,7.709936220566205,12.374358663359663,4.6491870714048655,7.368970402194793
1984-09-30,117,7,0,0,1,0,0,1,1,0,1,0,0,0,11,0,0,0,1,1,1,5,8,0,0,0,0,1,1,0,0,2,0,0,2,14,0,1,62,5,7,13,8,0,3.220391383868166,0.8172757475083057,22.0,0.5934821704152115,0,105.0,12.52,11.3,2244.4,1698.0,100.9,54.4466,50.1904,78.9189,95344.0,18019.0,7.3,64.4,49.6,236868.0,0,1,1,0,0,0,direct_market,4.762173934797756,3.9972204048214515,3.915823773350167,11.465246682986761,9.799182035726814,7.716193503876817,12.375258302930987,4.653960350157523,7.437206366871292
1984-10-31,134,9,0,0,2,0,0,0,0,1,3,0,1,0,8,0,1,1,2,1,0,4,15,1,1,0,0,1,3,0,1,1,0,1,1,22,0,0,67,4,5,11,4,1,3.3399780186464354,0.7982693347755543,27.0,0.6155206517986792,0,105.3,12.16,9.99,2258.9,1590.0,96.3,54.4406,50.4685,79.1267,95629.0,18024.0,7.4,64.4,49.6,237068.0,0,1,1,0,0,0,direct_market,4.897839799950911,3.997110199030393,3.92134937928439,11.468231400319343,9.79945948211208,7.72263324811323,12.37610229879487,4.6568134191399295,7.371489295214277
1984-11-30,136,8,0,0,6,0,0,1,0,1,0,0,0,0,5,0,0,0,6,1,0,5,13,0,1,0,0,1,0,0,0,3,0,0,3,28,0,1,65,5,5,10,6,0,3.2253428931807666,0.8195669607056937,20.0,0.5943946782887556,0,105.3,11.57,9.43,2281.4,1689.0,95.7,54.624,50.6061,79.1055,95982.0,18016.0,7.2,64.5,49.7,237238.0,0,1,1,0,0,0,direct_market,4.912654885736052,4.00047334661203,3.9240721223871313,11.47191595286965,9.799015530939418,7.732544568593798,12.376819135635557,4.6568134191399295,7.4318919168078
1984-12-31,126,7,0,0,5,0,1,0,0,1,1,0,0,0,8,0,0,1,5,0,0,2,10,1,1,0,0,1,1,0,0,1,0,1,1,26,0,0,60,2,7,9,3,1,3.2235393231579055,0.8169350029815146,24.0,0.5940623004737405,0,105.3,11.5,8.38,2306.4,1612.0,92.9,54.6416,50.7415,79.0765,96107.0,18023.0,7.3,64.6,49.9,237392.0,0,1,1,0,0,0,direct_market,4.836281906951478,4.000795497410675,3.926744116209539,11.473217433096465,9.799403998992805,7.743443146324193,12.377468062190575,4.6568134191399295,7.385230923066573
1985-01-31,111,4,0,0,2,0,0,2,1,0,1,0,1,0,6,0,0,0,2,0,0,4,10,0,0,0,0,1,1,0,0,2,0,0,2,17,0,1,58,4,7,11,2,0,3.1499910422827235,0.8248285092855947,21.0,0.5805081736111599,0,105.5,11.38,8.35,2332.4,1711.0,96.0,54.6322,50.622,78.6471,96372.0,18009.0,7.3,64.7,50.1,237535.0,0,1,1,0,0,0,direct_market,4.709530201312334,4.000623452510192,3.924386264411545,11.475970981976463,9.798626911919953,7.7546530593480005,12.378070260020227,4.658710952916121,7.444833273892193
1985-02-28,121,7,0,0,1,0,0,0,0,1,1,0,0,0,9,0,0,1,1,0,0,1,9,1,1,0,0,1,1,0,0,2,0,0,2,31,0,0,61,1,6,9,2,1,2.948123372422535,0.8474418604651162,22.0,0.5433062162821775,0,106.0,11.51,8.5,2354.1,1632.0,93.7,54.7825,50.391,78.0468,96503.0,17966.0,7.2,64.7,50.3,237667.0,0,1,1,0,0,0,direct_market,4.795790545596741,4.0033707998874215,3.9198125877029755,11.477329374926754,9.796236361789152,7.7639137678015375,12.378625813251883,4.663439094112067,7.397561535524052
1985-03-31,112,4,0,0,2,0,0,1,0,1,3,0,0,0,8,0,0,1,2,0,0,1,10,0,0,0,0,1,3,0,0,4,0,0,4,23,0,0,56,1,8,10,3,1,3.2135701337562637,0.8223382376206296,21.0,0.5922250901914735,0,106.4,11.86,8.58,2366.2,1800.0,93.7,54.8653,50.7781,78.4067,96842.0,17939.0,7.2,64.9,50.5,237816.0,0,1,1,0,0,0,direct_market,4.718498871295094,4.004881090394641,3.9274651592708927,11.480836063461615,9.79473239269909,7.769040571819563,12.379252544406844,4.667205576907544,7.495541943884256
1985-04-30,143,9,1,0,3,0,1,0,8,3,1,0,2,0,12,0,0,4,3,0,0,1,12,1,1,0,0,1,1,0,0,4,0,1,4,30,0,0,68,1,6,9,3,4,3.492792913684402,0.7796691440901462,27.0,0.6436827304929681,0,106.9,11.43,8.27,2375.4,1821.0,94.6,54.7459,50.5827,77.8744,97038.0,17886.0,7.3,64.9,50.4,237987.0,0,1,1,0,0,0,direct_market,4.962844630259907,4.002702480047777,3.923609620600034,11.482857933347834,9.791773562906126,7.77292112334014,12.379971329313046,4.671893818030999,7.507141079727608
1985-05-31,123,8,0,0,5,0,0,1,6,0,1,0,0,1,7,0,0,1,5,0,0,2,10,2,0,0,0,1,1,0,0,3,0,0,3,29,0,0,55,2,9,9,3,1,3.416144232479238,0.7971811134601832,23.0,0.6295572344712813,0,107.3,10.85,7.97,2389.5,1680.0,91.8,54.8255,50.6957,77.8273,97312.0,17855.0,7.2,64.8,50.2,238172.0,0,1,1,0,0,0,direct_market,4.812184355372417,4.004155414189406,3.9258410943770694,11.485677590477092,9.790038860028549,7.7788394180182125,12.38074838071524,4.675628649636653,7.426549072397305
1985-06-30,145,12,0,0,9,0,1,0,6,2,2,0,1,0,10,0,0,3,9,1,1,3,12,0,1,0,0,1,2,0,0,6,0,1,6,33,0,0,67,3,8,12,2,3,3.6611897682881143,0.7591897974493622,27.0,0.6747163903337985,0,107.6,10.16,7.53,2412.6,1676.0,96.5,54.7989,50.7177,77.6526,97459.0,17819.0,7.4,64.6,50.1,238368.0,0,1,1,0,0,0,direct_market,4.976733742420574,4.0036701207598036,3.9262749620976094,11.487187055725116,9.788020582727414,7.7884602831312835,12.381570976976002,4.678420647727684,7.424165281042028
1985-07-31,134,9,0,0,8,0,0,1,6,0,1,0,0,0,7,0,0,2,8,0,0,3,18,1,1,0,0,1,1,0,0,5,0,0,5,24,0,0,69,3,8,9,3,2,3.441741644513617,0.7911747167561121,23.0,0.6342745516667236,0,107.8,10.31,7.88,2429.5,1684.0,94.0,54.5396,50.5235,77.1652,97648.0,17776.0,7.4,64.7,50.2,238573.0,0,1,1,0,0,0,direct_market,4.897839799950911,3.998927043323808,3.922438574575847,11.489124454784276,9.785604511879411,7.795440753845957,12.382430622142278,4.680277658474897,7.428927194802272
1985-08-31,142,9,0,0,7,0,0,0,7,1,3,0,0,0,10,2,0,3,7,0,0,4,14,0,0,0,0,1,3,0,0,6,0,0,6,30,0,1,61,4,10,14,2,3,3.6641460952158518,0.7618515205724508,23.0,0.6752612083737174,0,108.0,10.33,7.9,2444.0,1743.0,92.4,54.7055,50.7665,77.3648,97840.0,17756.0,7.1,64.6,50.2,238789.0,0,1,1,0,0,0,direct_market,4.955827057601261,4.001964252819349,3.927236688233527,11.491088770361054,9.784478765953926,7.8013913202914855,12.38333559578803,4.68213122712422,7.463363045520021
1985-09-30,148,8,0,0,5,0,0,1,5,0,0,0,0,0,10,0,0,3,5,0,0,5,13,0,1,0,0,2,0,0,0,4,0,0,4,25,0,0,73,5,8,11,4,3,3.3566107239606957,0.7961836612999402,20.0,0.6185858736531505,0,108.3,10.37,7.92,2456.4,1676.0,92.1,54.8906,50.798,77.2605,98045.0,17718.0,7.1,64.9,50.6,239006.0,0,1,1,0,0,0,direct_market,4.997212273764115,4.00534211345487,3.927856983730674,11.493181835933617,9.782336350971978,7.806452142455244,12.384243935201043,4.684905154006945,7.424165281042028
1985-10-31,167,9,0,0,7,1,0,0,7,1,3,0,1,0,10,0,1,3,7,2,0,7,20,0,2,1,0,1,3,0,1,10,0,1,10,25,0,0,71,7,7,12,4,3,3.8410546972937163,0.7249533902462957,29.0,0.7078634882246159,0,108.7,10.24,7.99,2468.0,1834.0,88.4,54.7199,50.7203,77.0093,98233.0,17708.0,7.1,65.0,50.7,239210.0,0,1,1,0,0,0,direct_market,5.117993812416755,4.002227445827245,3.9263262249379762,11.495097486770616,9.781771793852032,7.811163385025279,12.385097106204833,4.688591794127164,7.51425465281641
1985-11-30,161,11,0,0,7,0,0,1,7,1,3,0,1,2,10,1,0,2,7,1,0,4,19,0,2,0,0,2,3,0,0,1,0,0,1,28,0,1,79,4,10,9,3,2,3.5351546489425805,0.7735177037502619,28.0,0.6514895252538522,0,109.0,9.78,8.05,2477.8,1698.0,90.9,54.9124,51.0769,77.4355,98443.0,17697.0,7.0,64.9,50.8,239392.0,0,1,1,0,0,0,direct_market,5.081404364984463,4.00573918822125,3.933332340207566,11.497232979457124,9.781150412671185,7.8151263486816385,12.385857654672131,4.6913478822291435,7.437206366871292
1985-12-31,165,9,0,0,5,0,0,0,7,2,2,0,1,0,14,0,0,2,5,0,0,7,11,0,0,0,0,1,2,0,0,8,0,1,8,29,1,0,79,7,8,11,4,2,3.5325964322887193,0.7721753447211359,24.0,0.6510180744917705,0,109.3,9.26,8.27,2492.1,1942.0,93.9,55.4412,51.2379,77.5813,98609.0,17693.0,7.0,65.0,50.9,239558.0,0,1,0,0,0,0,direct_market,5.10594547390058,4.015322999669043,3.936479492582125,11.49891781431562,9.780924360113003,7.820881007513136,12.386550837704377,4.694096395182493,7.571473648851271
1986-01-31,161,10,0,0,7,0,0,1,11,0,4,0,0,1,11,1,0,2,7,0,0,10,17,0,1,0,0,1,4,0,0,3,0,0,3,24,0,0,73,10,9,12,4,2,3.642056161058539,0.7615259077927377,24.0,0.6711902801835344,0,109.6,9.19,8.14,2502.1,1972.0,95.6,55.7481,51.8511,78.4262,98732.0,17686.0,6.7,64.9,50.9,239713.0,0,1,0,0,0,0,modern_age,5.081404364984463,4.020843329041979,3.948376149493895,11.500164387667615,9.78052864513568,7.824885658253736,12.387197653411581,4.696837374513915,7.586803535162581
1986-02-28,150,10,0,0,6,0,0,0,8,1,2,0,0,0,12,0,0,1,6,0,0,6,14,0,1,0,0,2,2,0,0,3,0,0,3,26,0,1,70,6,6,10,3,1,3.4646768787689814,0.7881395348837208,23.0,0.6385012592256369,0,109.3,8.7,7.86,2512.9,1848.0,95.9,55.3568,51.5828,77.949,98847.0,17663.0,7.2,65.0,50.8,239858.0,0,1,0,0,0,0,modern_age,5.0106352940962555,4.013799506170521,3.9431882835862795,11.501328479124565,9.779227335155444,7.829192743675822,12.387802360553668,4.694096395182493,7.521859252201629
1986-03-31,149,8,0,0,8,0,0,1,7,1,1,0,0,0,17,0,0,2,8,0,0,2,16,1,2,0,0,1,1,0,0,4,0,0,4,24,0,0,71,2,7,9,3,2,3.4466016053886923,0.7930002302555836,24.0,0.6351701881855396,0,108.8,7.78,7.48,2533.1,1876.0,95.1,54.9625,51.4024,77.6147,98934.0,17624.0,7.2,65.1,51.0,240011.0,0,1,0,0,0,0,modern_age,5.003946305945459,4.006651134506929,3.9396848639780573,11.502208240129024,9.777016888482178,7.837199128101204,12.388440034607147,4.689511334421843,7.53689712956617
1986-04-30,147,9,0,0,8,0,0,0,4,1,3,0,0,0,10,0,0,2,8,1,0,9,19,2,1,0,0,1,3,0,0,6,0,1,6,19,0,0,69,9,5,11,2,2,3.664656523736598,0.7556486277967596,25.0,0.6753552746502115,0,108.6,7.3,6.99,2557.8,1933.0,96.2,55.0413,51.5522,77.7853,99121.0,17616.0,7.1,65.1,51.0,240183.0,0,1,0,0,0,0,modern_age,4.990432586778736,4.008083812532206,3.9425948865649403,11.504096605033407,9.77656285896246,7.84690279299922,12.389156411768694,4.687671407499835,7.566828479208331
1986-05-31,144,6,0,0,5,0,0,1,3,1,3,0,0,0,13,0,0,1,5,1,0,3,15,1,0,0,0,1,3,0,0,5,0,0,5,23,0,1,71,3,11,10,4,1,3.469919798651529,0.7845277645942097,25.0,0.6394674708130837,0,108.9,7.71,6.85,2584.8,1854.0,94.8,55.1226,51.5898,77.7857,99248.0,17593.0,7.2,65.2,51.2,240365.0,0,1,0,0,0,0,modern_age,4.969813299576001,4.009559795404264,3.9433239785287495,11.5053770472129,9.775256374639046,7.857403414510289,12.389913880361641,4.690430029938915,7.5251007461258
1986-06-30,167,12,0,0,12,1,1,0,2,3,6,1,0,0,12,1,0,2,12,0,0,5,15,0,1,0,0,2,6,0,0,8,0,1,8,24,0,1,75,5,4,12,1,2,3.7322815029837786,0.7451756556160316,28.0,0.68781780316738,0,109.5,7.8,6.92,2605.0,1847.0,99.3,54.9005,51.3868,77.4179,99155.0,17530.0,7.2,65.4,51.5,240555.0,0,1,0,0,0,0,modern_age,5.117993812416755,4.0055224559421365,3.9393813301414333,11.50443956131993,9.77166897791528,7.865187954187467,12.39070403261102,4.695924549256556,7.52131798019924
1986-07-31,167,16,0,0,8,0,0,1,4,4,3,0,0,0,11,1,1,1,8,1,0,6,23,1,1,0,0,2,3,0,1,7,0,0,7,23,0,0,69,6,8,9,2,1,3.74522596049766,0.7476540187678498,28.0,0.6902033221383561,0,109.5,7.3,6.56,2626.6,1782.0,97.7,55.2592,51.6877,77.7991,99473.0,17497.0,7.0,65.4,51.6,240753.0,0,1,0,0,0,0,modern_age,5.117993812416755,4.012034842372743,3.945219842183921,11.507641529538851,9.76978471664462,7.87344551315106,12.391526790641924,4.695924549256556,7.485491608030754
1986-08-31,172,15,0,0,12,0,0,0,3,4,4,0,1,0,15,1,0,1,12,0,0,6,18,1,2,0,0,2,4,0,0,5,0,0,5,25,0,1,76,6,4,13,1,1,3.6412765932527726,0.7652921633769787,26.0,0.6710466145422495,0,109.7,7.17,6.17,2646.5,1807.0,94.9,55.1567,51.8215,77.9132,99588.0,17489.0,6.9,65.3,51.7,240961.0,0,1,0,0,0,0,modern_age,5.147494476813453,4.010178225174616,3.947805121067786,11.508796954386447,9.769327390849192,7.880993291298042,12.392390373651455,4.697749367281185,7.499423290592229
1986-09-30,168,12,0,0,15,0,0,1,3,2,2,0,1,0,11,0,0,1,15,0,0,4,23,2,5,0,0,0,2,0,0,5,0,0,5,26,0,0,74,4,7,11,2,1,3.565570003411058,0.7811568276684555,24.0,0.6570947354386522,0,110.2,7.45,5.89,2667.8,1687.0,91.9,55.2975,51.9572,78.0125,99934.0,17498.0,7.0,65.4,51.7,241171.0,0,1,0,1,0,0,modern_age,5.123963979403259,4.012727699549778,3.950420302744559,11.51226524707435,9.76984186766621,7.889009441706944,12.39326150443423,4.702296896718814,7.430707082545968
1986-10-31,215,15,0,0,20,0,0,0,11,0,9,0,1,2,18,1,1,1,20,1,0,8,26,0,3,1,0,0,9,0,1,17,0,1,17,29,0,2,91,8,6,13,4,1,3.8734657906185315,0.7287281761093092,29.0,0.7138364907945198,0,110.3,7.43,5.85,2687.4,1681.0,95.6,55.5332,52.1533,78.1826,100121.0,17477.0,7.0,65.4,51.8,241371.0,0,1,0,1,0,0,modern_age,5.3706380281276624,4.016981040101366,3.954187458447626,11.514134733510213,9.76864100976636,7.89632946244131,12.394090447869008,4.703203926259457,7.427144133408616
1986-11-30,201,17,0,0,20,0,0,0,7,2,5,0,1,0,15,0,0,0,20,0,0,6,22,1,2,0,0,0,5,0,0,8,0,0,8,30,0,1,87,6,7,10,5,0,3.6032799689200408,0.7732354141166871,22.0,0.6640442609803806,0,110.4,7.25,6.04,2701.3,1623.0,91.4,55.7557,52.3486,78.3314,100308.0,17472.0,6.9,65.4,51.7,241544.0,0,1,0,1,0,0,modern_age,5.303304908059076,4.020979647266322,3.9579251938834896,11.516000731487157,9.768354878544631,7.901488417598887,12.394806930096317,4.704110133842995,7.392031567514591
1986-12-31,222,22,0,0,21,0,0,1,5,1,5,0,1,0,21,0,0,1,21,2,0,9,21,0,2,0,0,0,5,0,0,9,0,1,9,35,0,2,88,9,9,10,8,1,3.75405250532073,0.7508930524167092,26.0,0.6918299557845344,0,110.5,7.11,6.91,2728.0,1833.0,89.1,56.2845,52.8676,78.9451,100509.0,17478.0,6.6,65.3,51.7,241702.0,0,1,0,1,0,0,modern_age,5.402677381872279,4.0304191864058465,3.9677906748534704,11.518002554710511,9.768698226187489,7.911324018963353,12.395460841378068,4.705015520957808,7.513709247839705
1987-01-31,231,11,0,0,21,0,0,0,8,2,4,0,3,0,18,0,0,0,21,1,0,8,31,0,7,0,0,1,4,0,0,11,1,0,11,45,1,2,91,8,8,11,4,0,3.7154740662478773,0.7596899224806202,25.0,0.6847203802631,0,111.2,7.08,6.43,2743.9,1774.0,90.4,56.0882,52.6728,78.4763,100678.0,17465.0,6.6,65.4,51.7,241857.0,0,1,0,1,0,0,modern_age,5.442417710521793,4.026925451723441,3.9640991932746217,11.519682584133388,9.767954157240933,7.9171355450330205,12.396101921392331,4.711330381816482,7.480992162869525
1987-02-28,217,20,0,0,17,0,0,1,4,1,8,0,2,0,16,0,0,2,17,1,0,8,14,0,1,0,0,1,8,0,0,10,0,1,10,41,0,2,92,8,8,11,6,2,3.7387846410970678,0.748062015503876,27.0,0.6890162589020828,0,111.6,7.25,6.1,2747.5,1784.0,90.2,56.8275,53.4566,79.4484,100919.0,17499.0,6.6,65.5,51.9,242005.0,0,1,0,1,0,0,modern_age,5.37989735354046,4.040020363491501,3.978870109735786,11.522073493867216,9.769899015421748,7.918446686277776,12.396713666082409,4.71492104994721,7.486613313139955
1987-03-31,212,12,0,0,22,0,1,0,6,0,4,0,1,0,21,0,1,0,22,3,0,7,26,1,2,0,0,1,4,0,1,9,0,0,9,37,0,0,91,7,8,9,5,0,3.6393212649718314,0.7719429857464366,25.0,0.6706862693749321,0,112.1,7.25,6.13,2753.7,1726.0,90.8,56.9098,53.4815,79.2775,101164.0,17507.0,6.6,65.5,52.1,242166.0,0,1,0,1,0,0,modern_age,5.356586274672012,4.041467558288,3.97933579970877,11.524498241322844,9.770356079932933,7.920700740893155,12.397378720395594,4.719391330078114,7.453561871643373
1987-04-30,218,19,0,0,22,0,1,1,2,1,5,0,2,0,14,1,0,1,22,1,0,6,28,1,6,0,0,3,5,0,0,5,0,1,5,42,0,1,79,6,9,8,6,1,3.77729459898705,0.7518359853121175,30.0,0.6961132141062335,0,112.7,8.02,6.37,2767.7,1614.0,92.8,57.2701,53.8011,79.5347,101499.0,17525.0,6.3,65.4,52.3,242338.0,0,1,0,1,0,0,modern_age,5.384495062789089,4.047778672519136,3.9852939130553744,11.527804225198697,9.771383711902791,7.9257719293609705,12.398088724883587,4.724729421045731,7.3864708488298945
1987-05-31,193,22,0,0,15,0,1,1,5,1,4,0,2,1,22,0,1,0,15,2,0,3,23,0,6,0,0,2,4,0,1,4,0,0,4,28,0,2,84,3,9,8,5,0,3.6952274346690293,0.759745691818638,28.0,0.6809891521542423,0,113.1,8.61,6.85,2772.9,1628.0,91.1,57.6322,54.1869,79.8844,101728.0,17542.0,6.3,65.7,52.6,242516.0,0,1,0,1,0,0,modern_age,5.262690188904886,4.054081439281805,3.992439181815098,11.53005786371053,9.772353284511327,7.927648982938842,12.398822966564575,4.728272383122075,7.395107546562485
1987-06-30,201,23,0,0,13,0,0,0,5,1,4,0,1,0,13,1,0,1,13,2,0,4,25,0,2,0,0,0,4,0,0,6,0,2,6,30,0,2,79,4,8,12,5,1,3.675230550857554,0.7649159480881456,26.0,0.6773039497700153,0,113.5,8.4,6.73,2774.6,1594.0,91.5,57.9307,54.3874,79.9612,101900.0,17537.0,6.2,65.5,52.5,242706.0,0,1,0,1,0,0,modern_age,5.303304908059076,4.059247468584639,3.996132509387328,11.531747219210816,9.772068213669293,7.928261871646625,12.399606113287975,4.7318028369214575,7.374001859350161
